# Cell2D, Z_m, indicator
22 -13.13 793.10 76.00 0
22 -13.13 793.10 52.70 1
22 -13.13 793.10 10.00 -999
23 -13.13 805.30 300.00 1
23 -13.13 805.30 271.90 0
23 -13.13 805.30 243.70 1
23 -13.13 805.30 216.60 0
23 -13.13 805.30 195.30 1
23 -13.13 805.30 160.30 0
23 -13.13 805.30 142.90 1
23 -13.13 805.30 112.80 0
23 -13.13 805.30 92.40 1
23 -13.13 805.30 76.00 0
23 -13.13 805.30 52.70 1
23 -13.13 805.30 10.00 -999
24 -13.13 841.91 300.00 1
24 -13.13 841.91 271.90 0
24 -13.13 841.91 243.70 1
24 -13.13 841.91 216.60 0
24 -13.13 841.91 195.30 1
24 -13.13 841.91 160.30 0
24 -13.13 841.91 142.90 1
24 -13.13 841.91 112.80 0
24 -13.13 841.91 92.40 1
24 -13.13 841.91 76.00 0
24 -13.13 841.91 52.70 1
24 -13.13 841.91 10.00 -999
25 -13.13 854.12 300.00 1
25 -13.13 854.12 271.90 0
25 -13.13 854.12 243.70 1
25 -13.13 854.12 216.60 0
25 -13.13 854.12 195.30 1
25 -13.13 854.12 160.30 0
25 -13.13 854.12 142.90 1
25 -13.13 854.12 112.80 0
25 -13.13 854.12 92.40 1
25 -13.13 854.12 76.00 0
25 -13.13 854.12 52.70 1
25 -13.13 854.12 10.00 -999
26 -13.13 902.94 300.00 1
26 -13.13 902.94 271.90 0
26 -13.13 902.94 243.70 1
26 -13.13 902.94 216.60 0
26 -13.13 902.94 195.30 1
26 -13.13 902.94 160.30 0
26 -13.13 902.94 142.90 1
26 -13.13 902.94 112.80 0
26 -13.13 902.94 92.40 1
26 -13.13 902.94 76.00 0
26 -13.13 902.94 52.70 1
26 -13.13 902.94 10.00 -999
27 -13.13 951.76 300.00 1
27 -13.13 951.76 271.90 0
27 -13.13 951.76 243.70 1
27 -13.13 951.76 216.60 0
27 -13.13 951.76 195.30 1
27 -13.13 951.76 160.30 0
27 -13.13 951.76 142.90 1
27 -13.13 951.76 112.80 0
27 -13.13 951.76 92.40 1
27 -13.13 951.76 76.00 0
27 -13.13 951.76 52.70 1
27 -13.13 951.76 10.00 -999
28 -1.06 -12.41 300.00 1
28 -1.06 -12.41 270.90 0
28 -1.06 -12.41 243.70 1
28 -1.06 -12.41 216.60 0
28 -1.06 -12.41 194.30 1
28 -1.06 -12.41 160.30 0
28 -1.06 -12.41 142.90 1
28 -1.06 -12.41 112.80 0
28 -1.06 -12.41 92.40 1
28 -1.06 -12.41 76.00 0
28 -1.06 -12.41 52.70 1
28 -1.06 -12.41 10.00 -999
29 -1.06 -0.21 300.00 1
29 -1.06 -0.21 270.90 0
29 -1.06 -0.21 243.70 1
29 -1.06 -0.21 216.60 0
29 -1.06 -0.21 194.30 1
29 -1.06 -0.21 160.30 0
29 -1.06 -0.21 142.90 1
29 -1.06 -0.21 112.80 0
29 -1.06 -0.21 92.40 1
29 -1.06 -0.21 76.00 0
29 -1.06 -0.21 52.70 1
29 -1.06 -0.21 10.00 -999
30 -1.06 12.00 300.00 1
30 -1.06 12.00 270.90 0
30 -1.06 12.00 243.70 1
30 -1.06 12.00 216.60 0
30 -1.06 12.00 194.30 1
30 -1.06 12.00 160.30 0
30 -1.06 12.00 142.90 1
30 -1.06 12.00 112.80 0
30 -1.06 12.00 92.40 1
30 -1.06 12.00 76.00 0
30 -1.06 12.00 52.70 1
30 -1.06 12.00 10.00 -999
31 -1.06 36.41 300.00 1
31 -1.06 36.41 270.90 0
31 -1.06 36.41 243.70 1
31 -1.06 36.41 216.60 0
31 -1.06 36.41 194.30 1
31 -1.06 36.41 160.30 0
31 -1.06 36.41 142.90 1
31 -1.06 36.41 112.80 0
31 -1.06 36.41 92.40 1
31 -1.06 36.41 76.00 0
31 -1.06 36.41 52.70 1
31 -1.06 36.41 10.00 -999
32 -1.06 48.61 300.00 1
32 -1.06 48.61 270.90 0
32 -1.06 48.61 243.70 1
32 -1.06 48.61 216.60 0
32 -1.06 48.61 194.30 1
32 -1.06 48.61 160.30 0
32 -1.06 48.61 142.90 1
32 -1.06 48.61 112.80 0
32 -1.06 48.61 92.40 1
32 -1.06 48.61 76.00 0
32 -1.06 48.61 52.70 1
32 -1.06 48.61 10.00 -999
33 -1.06 60.82 300.00 1
33 -1.06 60.82 270.90 0
33 -1.06 60.82 243.70 1
33 -1.06 60.82 216.60 0
33 -1.06 60.82 194.30 1
33 -1.06 60.82 160.30 0
33 -1.06 60.82 142.90 1
33 -1.06 60.82 112.80 0
33 -1.06 60.82 92.40 1
33 -1.06 60.82 76.00 0
33 -1.06 60.82 52.70 1
33 -1.06 60.82 10.00 -999
34 -1.06 85.23 300.00 1
34 -1.06 85.23 270.90 0
34 -1.06 85.23 243.70 1
34 -1.06 85.23 216.60 0
34 -1.06 85.23 194.30 1
34 -1.06 85.23 160.30 0
34 -1.06 85.23 142.90 1
34 -1.06 85.23 112.80 0
34 -1.06 85.23 92.40 1
34 -1.06 85.23 76.00 0
34 -1.06 85.23 52.70 1
34 -1.06 85.23 10.00 -999
35 -1.06 97.43 300.00 1
35 -1.06 97.43 270.90 0
35 -1.06 97.43 243.70 1
35 -1.06 97.43 216.60 0
35 -1.06 97.43 194.30 1
35 -1.06 97.43 160.30 0
35 -1.06 97.43 142.90 1
35 -1.06 97.43 112.80 0
35 -1.06 97.43 92.40 1
35 -1.06 97.43 76.00 0
35 -1.06 97.43 52.70 1
35 -1.06 97.43 10.00 -999
36 -1.06 109.64 300.00 1
36 -1.06 109.64 270.90 0
36 -1.06 109.64 243.70 1
