# 2D_CellID X Y Z_meter Indicator
5012 131.75 451.12 503.20 1
5012 131.75 451.12 474.90 0
5012 131.75 451.12 469.60 1
5012 131.75 451.12 465.90 0
5012 131.75 451.12 465.20 1
5012 131.75 451.12 448.00 0
5012 131.75 451.12 436.80 1
5012 131.75 451.12 435.30 0
5012 131.75 451.12 433.80 1
5012 131.75 451.12 413.70 0
5012 131.75 451.12 413.00 1
5012 131.75 451.12 406.30 0
5012 131.75 451.12 401.80 1
5012 131.75 451.12 398.10 0
5012 131.75 451.12 397.30 1
5012 131.75 451.12 377.20 0
5012 131.75 451.12 342.10 1
5012 131.75 451.12 332.40 0
5012 131.75 451.12 323.50 1
5012 131.75 451.12 301.90 0
5012 131.75 451.12 292.20 1
5012 131.75 451.12 291.40 0
5012 131.75 451.12 288.40 1
5012 131.75 451.12 283.65 -999
5013 136.71 451.12 503.98 0
5013 136.71 451.12 502.08 1
5013 136.71 451.12 473.58 0
5013 136.71 451.12 468.28 1
5013 136.71 451.12 466.08 0
5013 136.71 451.12 463.88 1
5013 136.71 451.12 433.88 0
5013 136.71 451.12 432.38 1
5013 136.71 451.12 412.08 0
5013 136.71 451.12 411.38 1
5013 136.71 451.12 396.38 0
5013 136.71 451.12 395.58 1
5013 136.71 451.12 375.38 0
5013 136.71 451.12 340.18 1
5013 136.71 451.12 330.38 0
5013 136.71 451.12 321.38 1
5013 136.71 451.12 299.68 0
5013 136.71 451.12 289.98 1
5013 136.71 451.12 289.18 0
5013 136.71 451.12 286.18 1
5013 136.71 451.12 281.38 -999
5014 141.67 451.12 502.82 0
5014 141.67 451.12 500.92 1
5014 141.67 451.12 472.22 0
5014 141.67 451.12 467.02 1
5014 141.67 451.12 464.72 0
5014 141.67 451.12 462.52 1
5014 141.67 451.12 432.32 0
5014 141.67 451.12 430.82 1
5014 141.67 451.12 419.52 0
5014 141.67 451.12 414.22 1
5014 141.67 451.12 410.52 0
5014 141.67 451.12 409.72 1
5014 141.67 451.12 373.62 0
5014 141.67 451.12 343.42 1
5014 141.67 451.12 340.42 0
5014 141.67 451.12 338.22 1
5014 141.67 451.12 328.42 0
5014 141.67 451.12 320.92 1
5014 141.67 451.12 297.52 0
5014 141.67 451.12 289.22 1
5014 141.67 451.12 287.02 0
5014 141.67 451.12 283.92 1
5014 141.67 451.12 279.12 -999
5015 146.64 451.12 502.23 1
5015 146.64 451.12 471.63 0
5015 146.64 451.12 466.33 1
5015 146.64 451.12 464.03 0
5015 146.64 451.12 461.83 1
5015 146.64 451.12 431.63 0
5015 146.64 451.12 430.03 1
5015 146.64 451.12 418.73 0
5015 146.64 451.12 413.43 1
5015 146.64 451.12 409.73 0
5015 146.64 451.12 408.93 1
5015 146.64 451.12 372.73 0
5015 146.64 451.12 342.53 1
5015 146.64 451.12 339.43 0
5015 146.64 451.12 337.23 1
5015 146.64 451.12 327.43 0
5015 146.64 451.12 324.33 1
5015 146.64 451.12 314.53 0
5015 146.64 451.12 313.83 1
5015 146.64 451.12 310.03 0
5015 146.64 451.12 309.23 1
5015 146.64 451.12 296.43 0
5015 146.64 451.12 288.13 1
5015 146.64 451.12 285.83 0
5015 146.64 451.12 278.33 1
5015 146.64 451.12 277.99 -999
5016 151.60 451.12 501.01 1
5016 151.60 451.12 470.21 0
5016 151.60 451.12 460.41 1
5016 151.60 451.12 430.01 0
5016 151.60 451.12 420.91 1
5016 151.60 451.12 417.21 0
5016 151.60 451.12 411.81 1
5016 151.60 451.12 408.11 0
5016 151.60 451.12 407.31 1
5016 151.60 451.12 370.91 0
5016 151.60 451.12 340.61 1
5016 151.60 451.12 337.51 0
5016 151.60 451.12 335.21 1
5016 151.60 451.12 326.11 0
5016 151.60 451.12 322.41 1
5016 151.60 451.12 312.51 0
5016 151.60 451.12 311.71 1
5016 151.60 451.12 307.91 0
5016 151.60 451.12 307.21 1
5016 151.60 451.12 294.31 0
5016 151.60 451.12 286.01 1
5016 151.60 451.12 283.71 0
5016 151.60 451.12 276.11 1
5016 151.60 451.12 275.78 -999
5017 156.56 451.12 499.75 1
5017 156.56 451.12 468.85 0
5017 156.56 451.12 458.95 1
5017 156.56 451.12 428.55 0
5017 156.56 451.12 419.35 1
5017 156.56 451.12 415.55 0
5017 156.56 451.12 410.25 1
5017 156.56 451.12 408.75 0
5017 156.56 451.12 405.65 1
5017 156.56 451.12 373.65 0
5017 156.56 451.12 369.85 1
5017 156.56 451.12 369.15 0
5017 156.56 451.12 338.65 1
5017 156.56 451.12 335.65 0
5017 156.56 451.12 333.35 1
5017 156.56 451.12 327.95 0
5017 156.56 451.12 320.35 1
5017 156.56 451.12 310.45 0
5017 156.56 451.12 305.15 1
5017 156.56 451.12 292.15 0
5017 156.56 451.12 283.85 1
5017 156.56 451.12 281.55 0
5017 156.56 451.12 273.95 1
5017 156.56 451.12 273.59 -999
5018 161.53 451.12 498.42 1
5018 161.53 451.12 467.42 0
5018 161.53 451.12 457.52 1
5018 161.53 451.12 426.92 0
5018 161.53 451.12 417.72 1
5018 161.53 451.12 417.02 0
5018 161.53 451.12 407.82 1
5018 161.53 451.12 407.02 0
5018 161.53 451.12 404.02 1
5018 161.53 451.12 371.92 0
5018 161.53 451.12 336.72 1
5018 161.53 451.12 326.02 0
5018 161.53 451.12 318.42 1
5018 161.53 451.12 308.42 0
5018 161.53 451.12 303.12 1
5018 161.53 451.12 290.12 0
5018 161.53 451.12 281.72 1
5018 161.53 451.12 279.42 0
5018 161.53 451.12 271.44 -999
5019 166.49 451.12 497.72 1
5019 166.49 451.12 466.72 0
5019 166.49 451.12 456.72 1
5019 166.49 451.12 426.12 0
5019 166.49 451.12 416.92 1
5019 166.49 451.12 416.12 0
5019 166.49 451.12 406.92 1
5019 166.49 451.12 406.22 0
5019 166.49 451.12 403.12 1
5019 166.49 451.12 371.02 0
5019 166.49 451.12 340.42 1
5019 166.49 451.12 325.02 0
5019 166.49 451.12 317.42 1
5019 166.49 451.12 307.42 0
5019 166.49 451.12 302.12 1
5019 166.49 451.12 288.32 0
5019 166.49 451.12 280.72 1
5019 166.49 451.12 278.42 0
5019 166.49 451.12 270.39 -999
5020 171.45 451.12 496.28 1
5020 171.45 451.12 465.18 0
5020 171.45 451.12 455.18 1
5020 171.45 451.12 424.48 0
5020 171.45 451.12 401.38 1
5020 171.45 451.12 372.98 0
5020 171.45 451.12 356.88 1
5020 171.45 451.12 353.88 0
5020 171.45 451.12 338.48 1
5020 171.45 451.12 323.18 0
5020 171.45 451.12 315.48 1
5020 171.45 451.12 305.48 0
5020 171.45 451.12 300.08 1
5020 171.45 451.12 286.28 0
5020 171.45 451.12 278.58 1
5020 171.45 451.12 276.28 0
5020 171.45 451.12 268.30 -999
5021 176.42 451.12 494.73 1
5021 176.42 451.12 463.53 0
5021 176.42 451.12 453.53 1
5021 176.42 451.12 422.73 0
5021 176.42 451.12 399.73 1
5021 176.42 451.12 371.23 0
5021 176.42 451.12 355.03 1
5021 176.42 451.12 352.03 0
5021 176.42 451.12 336.63 1
5021 176.42 451.12 321.23 0
5021 176.42 451.12 313.53 1
5021 176.42 451.12 303.53 0
5021 176.42 451.12 298.13 1
5021 176.42 451.12 284.33 0
5021 176.42 451.12 276.63 1
5021 176.42 451.12 274.33 0
5021 176.42 451.12 266.27 -999
5022 181.38 451.12 493.08 1
5022 181.38 451.12 461.88 0
5022 181.38 451.12 451.78 1
5022 181.38 451.12 420.98 0
5022 181.38 451.12 397.88 1
5022 181.38 451.12 369.38 0
5022 181.38 451.12 353.18 1
5022 181.38 451.12 350.18 0
5022 181.38 451.12 334.68 1
5022 181.38 451.12 319.28 0
5022 181.38 451.12 311.58 1
5022 181.38 451.12 301.58 0
5022 181.38 451.12 296.18 1
5022 181.38 451.12 282.38 0
5022 181.38 451.12 274.68 1
5022 181.38 451.12 272.38 0
5022 181.38 451.12 264.29 -999
5023 186.34 451.12 492.31 1
5023 186.34 451.12 461.01 0
5023 186.34 451.12 451.01 1
5023 186.34 451.12 420.11 0
5023 186.34 451.12 397.01 1
5023 186.34 451.12 368.51 0
5023 186.34 451.12 352.31 1
5023 186.34 451.12 349.21 0
5023 186.34 451.12 333.81 1
5023 186.34 451.12 318.31 0
5023 186.34 451.12 310.61 1
5023 186.34 451.12 300.61 0
5023 186.34 451.12 295.21 1
5023 186.34 451.12 281.31 0
5023 186.34 451.12 273.61 1
5023 186.34 451.12 271.31 0
5023 186.34 451.12 263.26 -999
5024 191.31 451.12 491.37 1
5024 191.31 451.12 460.07 0
5024 191.31 451.12 450.07 1
5024 191.31 451.12 419.17 0
5024 191.31 451.12 396.07 1
5024 191.31 451.12 367.57 0
5024 191.31 451.12 351.37 1
5024 191.31 451.12 348.27 0
5024 191.31 451.12 332.77 1
5024 191.31 451.12 317.37 0
5024 191.31 451.12 309.67 1
5024 191.31 451.12 299.67 0
5024 191.31 451.12 294.27 1
5024 191.31 451.12 280.37 0
5024 191.31 451.12 272.67 1
5024 191.31 451.12 270.37 0
5024 191.31 451.12 262.30 -999
5025 196.27 451.12 489.38 1
5025 196.27 451.12 458.08 0
5025 196.27 451.12 448.08 1
5025 196.27 451.12 417.28 0
5025 196.27 451.12 394.08 1
5025 196.27 451.12 365.58 0
5025 196.27 451.12 349.38 1
5025 196.27 451.12 346.28 0
5025 196.27 451.12 330.88 1
5025 196.27 451.12 315.48 0
5025 196.27 451.12 307.78 1
5025 196.27 451.12 297.78 0
5025 196.27 451.12 292.38 1
5025 196.27 451.12 278.48 0
5025 196.27 451.12 270.78 1
5025 196.27 451.12 268.48 0
5025 196.27 451.12 260.42 -999
5026 201.23 451.12 487.26 1
5026 201.23 451.12 456.06 0
5026 201.23 451.12 446.06 1
5026 201.23 451.12 415.26 0
5026 201.23 451.12 392.16 1
5026 201.23 451.12 363.66 0
5026 201.23 451.12 347.46 1
5026 201.23 451.12 344.36 0
5026 201.23 451.12 329.06 1
5026 201.23 451.12 313.66 0
5026 201.23 451.12 305.96 1
5026 201.23 451.12 295.96 0
5026 201.23 451.12 290.56 1
5026 201.23 451.12 276.66 0
5026 201.23 451.12 268.96 1
5026 201.23 451.12 266.66 0
5026 201.23 451.12 258.62 -999
5027 206.20 451.12 485.01 1
5027 206.20 451.12 453.81 0
5027 206.20 451.12 443.91 1
5027 206.20 451.12 413.11 0
5027 206.20 451.12 390.11 1
5027 206.20 451.12 361.71 0
5027 206.20 451.12 345.61 1
5027 206.20 451.12 342.51 0
5027 206.20 451.12 327.11 1
5027 206.20 451.12 311.81 0
5027 206.20 451.12 304.11 1
5027 206.20 451.12 294.11 0
5027 206.20 451.12 288.71 1
5027 206.20 451.12 274.91 0
5027 206.20 451.12 267.21 1
5027 206.20 451.12 264.91 0
5027 206.20 451.12 256.91 -999
5028 211.16 451.12 483.84 1
5028 211.16 451.12 452.74 0
5028 211.16 451.12 442.74 1
5028 211.16 451.12 412.14 0
5028 211.16 451.12 389.04 1
5028 211.16 451.12 360.74 0
5028 211.16 451.12 344.64 1
5028 211.16 451.12 341.54 0
5028 211.16 451.12 326.24 1
5028 211.16 451.12 310.84 0
5028 211.16 451.12 303.24 1
5028 211.16 451.12 293.24 0
5028 211.16 451.12 287.84 1
5028 211.16 451.12 274.04 0
5028 211.16 451.12 266.44 1
5028 211.16 451.12 264.14 0
5028 211.16 451.12 256.10 -999
5029 216.12 451.12 481.42 1
5029 216.12 451.12 450.42 0
5029 216.12 451.12 440.52 1
5029 216.12 451.12 409.92 0
5029 216.12 451.12 387.02 1
5029 216.12 451.12 358.72 0
5029 216.12 451.12 342.72 1
5029 216.12 451.12 339.62 0
5029 216.12 451.12 324.42 1
5029 216.12 451.12 309.12 0
5029 216.12 451.12 301.42 1
5029 216.12 451.12 291.52 0
5029 216.12 451.12 286.22 1
5029 216.12 451.12 272.42 0
5029 216.12 451.12 264.82 1
5029 216.12 451.12 262.52 0
5029 216.12 451.12 254.52 -999
5030 221.09 451.12 479.52 1
5030 221.09 451.12 448.52 0
5030 221.09 451.12 438.62 1
5030 221.09 451.12 408.12 0
5030 221.09 451.12 385.22 1
5030 221.09 451.12 356.92 0
5030 221.09 451.12 340.92 1
5030 221.09 451.12 337.82 0
5030 221.09 451.12 322.62 1
5030 221.09 451.12 307.32 0
5030 221.09 451.12 299.62 1
5030 221.09 451.12 289.72 0
5030 221.09 451.12 284.42 1
5030 221.09 451.12 270.62 0
5030 221.09 451.12 263.02 1
5030 221.09 451.12 260.72 0
5030 221.09 451.12 252.77 -999
5031 226.05 451.12 476.94 1
5031 226.05 451.12 446.14 0
5031 226.05 451.12 436.24 1
5031 226.05 451.12 405.84 0
5031 226.05 451.12 383.04 1
5031 226.05 451.12 354.94 0
5031 226.05 451.12 338.94 1
5031 226.05 451.12 335.94 0
5031 226.05 451.12 320.74 1
5031 226.05 451.12 305.54 0
5031 226.05 451.12 297.94 1
5031 226.05 451.12 288.04 0
5031 226.05 451.12 282.74 1
5031 226.05 451.12 269.04 0
5031 226.05 451.12 261.44 1
5031 226.05 451.12 259.24 0
5031 226.05 451.12 251.27 -999
5032 231.01 451.12 474.28 1
5032 231.01 451.12 443.58 0
5032 231.01 451.12 433.78 1
5032 231.01 451.12 403.58 0
5032 231.01 451.12 380.88 1
5032 231.01 451.12 352.98 0
5032 231.01 451.12 337.08 1
5032 231.01 451.12 334.08 0
5032 231.01 451.12 318.98 1
5032 231.01 451.12 303.88 0
5032 231.01 451.12 296.28 1
5032 231.01 451.12 286.48 0
5032 231.01 451.12 281.18 1
5032 231.01 451.12 267.58 0
5032 231.01 451.12 259.98 1
5032 231.01 451.12 257.78 0
5032 231.01 451.12 249.86 -999
5033 235.98 451.12 472.92 1
5033 235.98 451.12 442.32 0
5033 235.98 451.12 432.52 1
5033 235.98 451.12 402.42 0
5033 235.98 451.12 379.82 1
5033 235.98 451.12 351.92 0
5033 235.98 451.12 336.12 1
5033 235.98 451.12 333.12 0
5033 235.98 451.12 318.02 1
5033 235.98 451.12 303.02 0
5033 235.98 451.12 295.42 1
5033 235.98 451.12 285.62 0
5033 235.98 451.12 280.42 1
5033 235.98 451.12 266.82 0
5033 235.98 451.12 259.32 1
5033 235.98 451.12 257.02 0
5033 235.98 451.12 249.18 -999
5034 240.94 451.12 470.18 1
5034 240.94 451.12 439.78 0
5034 240.94 451.12 430.08 1
5034 240.94 451.12 400.18 0
5034 240.94 451.12 377.68 1
5034 240.94 451.12 349.98 0
5034 240.94 451.12 334.28 1
5034 240.94 451.12 331.28 0
5034 240.94 451.12 316.38 1
5034 240.94 451.12 301.38 0
5034 240.94 451.12 293.88 1
5034 240.94 451.12 284.18 0
5034 240.94 451.12 278.88 1
5034 240.94 451.12 265.48 0
5034 240.94 451.12 257.98 1
5034 240.94 451.12 255.68 0
5034 240.94 451.12 247.91 -999
5035 245.90 451.12 467.40 1
5035 245.90 451.12 437.30 0
5035 245.90 451.12 427.60 1
5035 245.90 451.12 397.90 0
5035 245.90 451.12 375.60 1
5035 245.90 451.12 348.10 0
5035 245.90 451.12 332.50 1
5035 245.90 451.12 329.50 0
5035 245.90 451.12 314.70 1
5035 245.90 451.12 299.80 0
5035 245.90 451.12 292.40 1
5035 245.90 451.12 282.70 0
5035 245.90 451.12 277.50 1
5035 245.90 451.12 264.10 0
5035 245.90 451.12 256.70 1
5035 245.90 451.12 254.50 0
5035 245.90 451.12 246.72 -999
5036 250.87 451.12 464.59 1
5036 250.87 451.12 434.69 0
5036 250.87 451.12 425.09 1
5036 250.87 451.12 395.59 0
5036 250.87 451.12 373.49 1
5036 250.87 451.12 346.19 0
5036 250.87 451.12 330.69 1
5036 250.87 451.12 327.79 0
5036 250.87 451.12 312.99 1
5036 250.87 451.12 298.29 0
5036 250.87 451.12 290.89 1
5036 250.87 451.12 281.29 0
5036 250.87 451.12 276.19 1
5036 250.87 451.12 262.89 0
5036 250.87 451.12 255.49 1
5036 250.87 451.12 253.29 0
5036 250.87 451.12 245.62 -999
5037 255.83 451.12 463.18 1
5037 255.83 451.12 433.38 0
5037 255.83 451.12 423.88 1
5037 255.83 451.12 394.48 0
5037 255.83 451.12 372.48 1
5037 255.83 451.12 345.28 0
5037 255.83 451.12 329.88 1
5037 255.83 451.12 326.88 0
5037 255.83 451.12 312.28 1
5037 255.83 451.12 297.58 0
5037 255.83 451.12 290.18 1
5037 255.83 451.12 280.68 0
5037 255.83 451.12 275.48 1
5037 255.83 451.12 262.28 0
5037 255.83 451.12 254.98 1
5037 255.83 451.12 252.78 0
5037 255.83 451.12 245.11 -999
5038 260.79 451.12 460.36 1
5038 260.79 451.12 430.86 0
5038 260.79 451.12 421.36 1
5038 260.79 451.12 392.26 0
5038 260.79 451.12 370.36 1
5038 260.79 451.12 343.46 0
5038 260.79 451.12 328.16 1
5038 260.79 451.12 325.26 0
5038 260.79 451.12 310.76 1
5038 260.79 451.12 296.16 0
5038 260.79 451.12 288.86 1
5038 260.79 451.12 279.36 0
5038 260.79 451.12 274.36 1
5038 260.79 451.12 261.16 0
5038 260.79 451.12 253.96 1
5038 260.79 451.12 251.76 0
5038 260.79 451.12 244.15 -999
5039 265.76 451.12 457.54 1
5039 265.76 451.12 428.24 0
5039 265.76 451.12 418.94 1
5039 265.76 451.12 390.04 0
5039 265.76 451.12 368.44 1
5039 265.76 451.12 341.74 0
5039 265.76 451.12 326.54 1
5039 265.76 451.12 323.64 0
5039 265.76 451.12 309.24 1
5039 265.76 451.12 294.84 0
5039 265.76 451.12 287.64 1
5039 265.76 451.12 278.24 0
5039 265.76 451.12 273.24 1
5039 265.76 451.12 260.24 0
5039 265.76 451.12 253.04 1
5039 265.76 451.12 250.84 0
5039 265.76 451.12 243.32 -999
5040 270.72 451.12 454.75 1
5040 270.72 451.12 425.75 0
5040 270.72 451.12 416.45 1
5040 270.72 451.12 387.95 0
5040 270.72 451.12 366.45 1
5040 270.72 451.12 340.05 0
5040 270.72 451.12 325.05 1
5040 270.72 451.12 322.15 0
5040 270.72 451.12 307.85 1
5040 270.72 451.12 293.65 0
5040 270.72 451.12 286.45 1
5040 270.72 451.12 277.15 0
5040 270.72 451.12 272.15 1
5040 270.72 451.12 259.35 0
5040 270.72 451.12 252.15 1
5040 270.72 451.12 250.05 0
5040 270.72 451.12 242.59 -999
5041 275.68 451.12 453.36 1
5041 275.68 451.12 424.56 0
5041 275.68 451.12 415.26 1
5041 275.68 451.12 386.86 0
5041 275.68 451.12 365.56 1
5041 275.68 451.12 339.26 0
5041 275.68 451.12 324.36 1
5041 275.68 451.12 321.46 0
5041 275.68 451.12 306.56 1
5041 275.68 451.12 293.06 0
5041 275.68 451.12 285.96 1
5041 275.68 451.12 276.66 0
5041 275.68 451.12 271.76 1
5041 275.68 451.12 258.96 0
5041 275.68 451.12 251.86 1
5041 275.68 451.12 249.66 0
5041 275.68 451.12 242.27 -999
5042 280.65 451.12 450.63 1
5042 280.65 451.12 422.13 0
5042 280.65 451.12 412.93 1
5042 280.65 451.12 384.83 0
5042 280.65 451.12 363.73 1
5042 280.65 451.12 351.03 0
5042 280.65 451.12 344.73 1
5042 280.65 451.12 337.73 0
5042 280.65 451.12 322.93 1
5042 280.65 451.12 320.13 0
5042 280.65 451.12 305.33 1
5042 280.65 451.12 291.93 0
5042 280.65 451.12 284.93 1
5042 280.65 451.12 275.83 0
5042 280.65 451.12 270.83 1
5042 280.65 451.12 258.23 0
5042 280.65 451.12 251.93 1
5042 280.65 451.12 249.03 0
5042 280.65 451.12 241.74 -999
5043 285.61 451.12 448.40 1
5043 285.61 451.12 420.20 0
5043 285.61 451.12 411.20 1
5043 285.61 451.12 383.30 0
5043 285.61 451.12 362.50 1
5043 285.61 451.12 350.00 0
5043 285.61 451.12 343.70 1
5043 285.61 451.12 336.80 0
5043 285.61 451.12 322.20 1
5043 285.61 451.12 319.40 0
5043 285.61 451.12 304.80 1
5043 285.61 451.12 291.60 0
5043 285.61 451.12 284.60 1
5043 285.61 451.12 275.60 0
5043 285.61 451.12 270.70 1
5043 285.61 451.12 258.20 0
5043 285.61 451.12 251.90 1
5043 285.61 451.12 249.20 0
5043 285.61 451.12 241.91 -999
5044 290.57 451.12 445.78 1
5044 290.57 451.12 430.28 0
5044 290.57 451.12 424.08 1
5044 290.57 451.12 417.88 0
5044 290.57 451.12 408.98 1
5044 290.57 451.12 381.48 0
5044 290.57 451.12 360.78 1
5044 290.57 451.12 348.48 0
5044 290.57 451.12 342.28 1
5044 290.57 451.12 335.38 0
5044 290.57 451.12 320.98 1
5044 290.57 451.12 318.18 0
5044 290.57 451.12 303.78 1
5044 290.57 451.12 290.68 0
5044 290.57 451.12 283.78 1
5044 290.57 451.12 274.88 0
5044 290.57 451.12 270.08 1
5044 290.57 451.12 257.68 0
5044 290.57 451.12 251.48 1
5044 290.57 451.12 248.78 0
5044 290.57 451.12 241.57 -999
5045 295.54 451.12 443.23 1
5045 295.54 451.12 427.93 0
5045 295.54 451.12 421.73 1
5045 295.54 451.12 415.63 0
5045 295.54 451.12 410.93 1
5045 295.54 451.12 379.63 0
5045 295.54 451.12 359.23 1
5045 295.54 451.12 347.03 0
5045 295.54 451.12 340.93 1
5045 295.54 451.12 334.13 0
5045 295.54 451.12 332.03 1
5045 295.54 451.12 330.73 0
5045 295.54 451.12 319.83 1
5045 295.54 451.12 317.13 0
5045 295.54 451.12 302.83 1
5045 295.54 451.12 289.93 0
5045 295.54 451.12 283.13 1
5045 295.54 451.12 274.33 0
5045 295.54 451.12 269.53 1
5045 295.54 451.12 257.33 0
5045 295.54 451.12 253.23 1
5045 295.54 451.12 248.43 0
5045 295.54 451.12 241.39 -999
5046 300.50 451.12 441.99 1
5046 300.50 451.12 426.79 0
5046 300.50 451.12 420.69 1
5046 300.50 451.12 414.59 0
5046 300.50 451.12 409.89 1
5046 300.50 451.12 378.79 0
5046 300.50 451.12 358.49 1
5046 300.50 451.12 346.39 0
5046 300.50 451.12 340.29 1
5046 300.50 451.12 333.49 0
5046 300.50 451.12 331.49 1
5046 300.50 451.12 330.19 0
5046 300.50 451.12 319.29 1
5046 300.50 451.12 316.59 0
5046 300.50 451.12 302.49 1
5046 300.50 451.12 289.59 0
5046 300.50 451.12 282.89 1
5046 300.50 451.12 274.09 0
5046 300.50 451.12 269.39 1
5046 300.50 451.12 259.19 0
5046 300.50 451.12 258.49 1
5046 300.50 451.12 257.19 0
5046 300.50 451.12 253.09 1
5046 300.50 451.12 248.39 0
5046 300.50 451.12 241.36 -999
5047 305.46 451.12 439.58 1
5047 305.46 451.12 424.48 0
5047 305.46 451.12 418.48 1
5047 305.46 451.12 412.48 0
5047 305.46 451.12 407.88 1
5047 305.46 451.12 377.18 0
5047 305.46 451.12 357.18 1
5047 305.46 451.12 345.08 0
5047 305.46 451.12 339.08 1
5047 305.46 451.12 332.48 0
5047 305.46 451.12 330.48 1
5047 305.46 451.12 329.08 0
5047 305.46 451.12 319.08 1
5047 305.46 451.12 311.78 0
5047 305.46 451.12 300.38 1
5047 305.46 451.12 289.08 0
5047 305.46 451.12 282.38 1
5047 305.46 451.12 273.78 0
5047 305.46 451.12 269.08 1
5047 305.46 451.12 261.08 0
5047 305.46 451.12 259.78 1
5047 305.46 451.12 259.08 0
5047 305.46 451.12 258.38 1
5047 305.46 451.12 257.08 0
5047 305.46 451.12 253.08 1
5047 305.46 451.12 248.38 0
5047 305.46 451.12 241.43 -999
5048 310.43 451.12 437.25 1
5048 310.43 451.12 422.35 0
5048 310.43 451.12 416.45 1
5048 310.43 451.12 410.55 0
5048 310.43 451.12 405.95 1
5048 310.43 451.12 375.65 0
5048 310.43 451.12 355.85 1
5048 310.43 451.12 349.95 0
5048 310.43 451.12 349.25 1
5048 310.43 451.12 344.05 0
5048 310.43 451.12 338.05 1
5048 310.43 451.12 331.55 0
5048 310.43 451.12 329.55 1
5048 310.43 451.12 328.25 0
5048 310.43 451.12 318.35 1
5048 310.43 451.12 311.05 0
5048 310.43 451.12 299.95 1
5048 310.43 451.12 288.75 0
5048 310.43 451.12 282.15 1
5048 310.43 451.12 273.55 0
5048 310.43 451.12 268.95 1
5048 310.43 451.12 261.05 0
5048 310.43 451.12 259.75 1
5048 310.43 451.12 259.05 0
5048 310.43 451.12 258.45 1
5048 310.43 451.12 257.15 0
5048 310.43 451.12 253.15 1
5048 310.43 451.12 245.25 0
5048 310.43 451.12 241.68 -999
5049 315.39 451.12 434.55 1
5049 315.39 451.12 419.85 0
5049 315.39 451.12 413.95 1
5049 315.39 451.12 408.15 0
5049 315.39 451.12 403.55 1
5049 315.39 451.12 373.65 0
5049 315.39 451.12 354.15 1
5049 315.39 451.12 348.25 0
5049 315.39 451.12 347.55 1
5049 315.39 451.12 342.35 0
5049 315.39 451.12 336.55 1
5049 315.39 451.12 330.05 0
5049 315.39 451.12 328.05 1
5049 315.39 451.12 326.75 0
5049 315.39 451.12 316.95 1
5049 315.39 451.12 309.85 0
5049 315.39 451.12 298.75 1
5049 315.39 451.12 287.75 0
5049 315.39 451.12 281.15 1
5049 315.39 451.12 272.75 0
5049 315.39 451.12 268.15 1
5049 315.39 451.12 260.35 0
5049 315.39 451.12 259.05 1
5049 315.39 451.12 258.45 0
5049 315.39 451.12 257.75 1
5049 315.39 451.12 256.45 0
5049 315.39 451.12 252.55 1
5049 315.39 451.12 244.75 0
5049 315.39 451.12 241.21 -999
5050 320.35 451.12 433.72 1
5050 320.35 451.12 419.12 0
5050 320.35 451.12 413.32 1
5050 320.35 451.12 407.52 0
5050 320.35 451.12 402.92 1
5050 320.35 451.12 373.22 0
5050 320.35 451.12 353.82 1
5050 320.35 451.12 348.02 0
5050 320.35 451.12 347.32 1
5050 320.35 451.12 342.22 0
5050 320.35 451.12 336.32 1
5050 320.35 451.12 329.92 0
5050 320.35 451.12 327.92 1
5050 320.35 451.12 326.62 0
5050 320.35 451.12 316.92 1
5050 320.35 451.12 309.82 0
5050 320.35 451.12 298.82 1
5050 320.35 451.12 287.82 0
5050 320.35 451.12 281.42 1
5050 320.35 451.12 273.02 0
5050 320.35 451.12 268.42 1
5050 320.35 451.12 260.72 0
5050 320.35 451.12 259.42 1
5050 320.35 451.12 258.72 0
5050 320.35 451.12 258.12 1
5050 320.35 451.12 256.82 0
5050 320.35 451.12 252.92 1
5050 320.35 451.12 245.22 0
5050 320.35 451.12 241.68 -999
5051 325.32 451.12 431.52 0
5051 325.32 451.12 429.92 1
5051 325.32 451.12 417.12 0
5051 325.32 451.12 411.42 1
5051 325.32 451.12 371.82 0
5051 325.32 451.12 352.72 1
5051 325.32 451.12 347.02 0
5051 325.32 451.12 346.32 1
5051 325.32 451.12 341.22 0
5051 325.32 451.12 335.52 1
5051 325.32 451.12 329.12 0
5051 325.32 451.12 327.22 1
5051 325.32 451.12 325.92 0
5051 325.32 451.12 316.42 1
5051 325.32 451.12 309.42 0
5051 325.32 451.12 298.52 1
5051 325.32 451.12 287.72 0
5051 325.32 451.12 281.32 1
5051 325.32 451.12 273.02 0
5051 325.32 451.12 268.62 1
5051 325.32 451.12 260.92 0
5051 325.32 451.12 259.72 1
5051 325.32 451.12 259.02 0
5051 325.32 451.12 258.42 1
5051 325.32 451.12 257.12 0
5051 325.32 451.12 253.32 1
5051 325.32 451.12 245.62 0
5051 325.32 451.12 242.19 -999
5052 330.28 451.12 429.42 0
5052 330.28 451.12 427.82 1
5052 330.28 451.12 415.22 0
5052 330.28 451.12 409.62 1
5052 330.28 451.12 370.62 0
5052 330.28 451.12 351.82 1
5052 330.28 451.12 349.22 0
5052 330.28 451.12 345.52 1
5052 330.28 451.12 340.52 0
5052 330.28 451.12 334.82 1
5052 330.28 451.12 329.82 0
5052 330.28 451.12 326.62 1
5052 330.28 451.12 325.42 0
5052 330.28 451.12 316.02 1
5052 330.28 451.12 309.02 0
5052 330.28 451.12 298.42 1
