# X, Y, Z
2950.000000 650.000000 -26.943365
0.000000 700.000000 -42.776490
50.000000 700.000000 -40.388848
100.000000 700.000000 -38.097145
150.000000 700.000000 -35.924614
200.000000 700.000000 -33.894490
250.000000 700.000000 -32.030007
300.000000 700.000000 -30.354399
350.000000 700.000000 -28.899103
400.000000 700.000000 -27.709608
450.000000 700.000000 -26.821723
500.000000 700.000000 -26.270956
550.000000 700.000000 -26.092817
600.000000 700.000000 -26.322814
650.000000 700.000000 -26.996458
700.000000 700.000000 -28.149257
750.000000 700.000000 -29.816722
800.000000 700.000000 -32.048904
850.000000 700.000000 -34.751180
900.000000 700.000000 -37.742039
950.000000 700.000000 -40.839972
1000.000000 700.000000 -43.862303
1050.000000 700.000000 -46.597907
1100.000000 700.000000 -48.876754
1150.000000 700.000000 -50.550364
1200.000000 700.000000 -51.470260
1250.000000 700.000000 -51.606333
1300.000000 700.000000 -51.886226
1350.000000 700.000000 -52.440896
1400.000000 700.000000 -53.029648
1450.000000 700.000000 -53.170512
1500.000000 700.000000 -52.680647
1550.000000 700.000000 -51.272835
1600.000000 700.000000 -48.901733
1650.000000 700.000000 -45.767939
1700.000000 700.000000 -42.072054
1750.000000 700.000000 -38.014680
1800.000000 700.000000 -33.798310
1850.000000 700.000000 -29.659734
1900.000000 700.000000 -25.791231
1950.000000 700.000000 -22.363944
2000.000000 700.000000 -19.549014
2050.000000 700.000000 -17.517585
2100.000000 700.000000 -16.247122
2150.000000 700.000000 -14.652748
2200.000000 700.000000 -12.615010
2250.000000 700.000000 -10.243845
2300.000000 700.000000 -8.034909
2350.000000 700.000000 -6.277065
2400.000000 700.000000 -5.097578
2450.000000 700.000000 -4.624185
2500.000000 700.000000 -4.850579
2550.000000 700.000000 -5.702953
2600.000000 700.000000 -7.029500
2650.000000 700.000000 -8.503593
2700.000000 700.000000 -10.065423
2750.000000 700.000000 -11.718457
2800.000000 700.000000 -14.051864
2850.000000 700.000000 -17.217616
2900.000000 700.000000 -21.143392
2950.000000 700.000000 -25.756869
0.000000 750.000000 -44.284462
50.000000 750.000000 -41.783037
100.000000 750.000000 -39.403441
150.000000 750.000000 -37.168908
200.000000 750.000000 -35.102672
250.000000 750.000000 -33.227979
300.000000 750.000000 -31.566664
350.000000 750.000000 -30.137893
400.000000 750.000000 -28.974235
450.000000 750.000000 -28.111367
500.000000 750.000000 -27.584796
550.000000 750.000000 -27.430032
600.000000 750.000000 -27.682586
650.000000 750.000000 -28.377965
700.000000 750.000000 -29.551680
750.000000 750.000000 -31.239240
800.000000 750.000000 -33.492987
850.000000 750.000000 -36.220587
900.000000 750.000000 -39.240529
950.000000 750.000000 -42.371305
1000.000000 750.000000 -45.431217
1050.000000 750.000000 -48.257598
1100.000000 750.000000 -50.717673
1150.000000 750.000000 -52.663496
1200.000000 750.000000 -53.946590
1250.000000 750.000000 -54.418474
1300.000000 750.000000 -54.312969
1350.000000 750.000000 -54.495843
1400.000000 750.000000 -54.860824
1450.000000 750.000000 -54.874533
1500.000000 750.000000 -54.267529
1550.000000 750.000000 -52.739064
1600.000000 750.000000 -50.230260
1650.000000 750.000000 -46.941718
1700.000000 750.000000 -43.074039
1750.000000 750.000000 -38.827822
1800.000000 750.000000 -34.403969
1850.000000 750.000000 -29.983761
1900.000000 750.000000 -25.718740
1950.000000 750.000000 -21.779188
2000.000000 750.000000 -18.336249
2050.000000 750.000000 -15.561064
2100.000000 750.000000 -13.624776
2150.000000 750.000000 -12.319908
2200.000000 750.000000 -10.588189
2250.000000 750.000000 -8.436657
2300.000000 750.000000 -6.192288
2350.000000 750.000000 -4.391382
2400.000000 750.000000 -3.169821
2450.000000 750.000000 -2.659236
2500.000000 750.000000 -2.857212
2550.000000 750.000000 -3.688951
2600.000000 750.000000 -4.843580
2650.000000 750.000000 -6.090923
2700.000000 750.000000 -7.403132
2750.000000 750.000000 -9.297084
2800.000000 750.000000 -12.044963
2850.000000 750.000000 -15.574448
2900.000000 750.000000 -19.813217
2950.000000 750.000000 -24.688949
0.000000 800.000000 -45.547219
50.000000 800.000000 -42.969961
100.000000 800.000000 -40.540424
150.000000 800.000000 -38.282365
200.000000 800.000000 -36.217029
250.000000 800.000000 -34.360222
300.000000 800.000000 -32.727505
350.000000 800.000000 -31.334438
400.000000 800.000000 -30.199019
450.000000 800.000000 -29.361167
500.000000 800.000000 -28.858792
550.000000 800.000000 -28.727405
600.000000 800.000000 -29.002514
650.000000 800.000000 -29.719629
700.000000 800.000000 -30.914260
750.000000 800.000000 -32.621915
800.000000 800.000000 -34.897227
850.000000 800.000000 -37.650151
900.000000 800.000000 -40.699176
950.000000 800.000000 -43.862794
1000.000000 800.000000 -46.951447
1050.000000 800.000000 -49.830085
1100.000000 800.000000 -52.406303
1150.000000 800.000000 -54.561633
1200.000000 800.000000 -56.145218
1250.000000 800.000000 -57.008578
1300.000000 800.000000 -57.005315
1350.000000 800.000000 -56.775790
1400.000000 800.000000 -56.830149
1450.000000 800.000000 -56.718315
1500.000000 800.000000 -55.995784
1550.000000 800.000000 -54.348277
1600.000000 800.000000 -51.703384
1650.000000 800.000000 -48.261705
1700.000000 800.000000 -44.223842
1750.000000 800.000000 -39.790830
1800.000000 800.000000 -35.174770
1850.000000 800.000000 -30.521424
1900.000000 800.000000 -25.948433
1950.000000 800.000000 -21.583877
2000.000000 800.000000 -17.599407
2050.000000 800.000000 -14.166946
2100.000000 800.000000 -11.457635
2150.000000 800.000000 -9.642618
2200.000000 800.000000 -8.264490
2250.000000 800.000000 -6.412306
2300.000000 800.000000 -4.233662
2350.000000 800.000000 -2.389694
2400.000000 800.000000 -1.126059
2450.000000 800.000000 -0.578282
2500.000000 800.000000 -0.747840
2550.000000 800.000000 -1.503622
2600.000000 800.000000 -2.422595
2650.000000 800.000000 -3.403111
2700.000000 800.000000 -4.839630
2750.000000 800.000000 -7.151320
2800.000000 800.000000 -10.266198
2850.000000 800.000000 -14.111943
2900.000000 800.000000 -18.616233
2950.000000 800.000000 -23.706427
0.000000 850.000000 -46.607403
50.000000 850.000000 -43.994821
100.000000 850.000000 -41.553760
150.000000 850.000000 -39.299779
200.000000 850.000000 -37.248439
250.000000 850.000000 -35.415301
300.000000 850.000000 -33.815926
350.000000 850.000000 -32.465873
400.000000 850.000000 -31.380704
450.000000 850.000000 -30.576815
500.000000 850.000000 -30.098637
550.000000 850.000000 -29.990626
600.000000 850.000000 -30.288291
650.000000 850.000000 -31.027142
700.000000 850.000000 -32.242688
750.000000 850.000000 -33.970438
800.000000 850.000000 -36.267315
850.000000 850.000000 -39.045563
900.000000 850.000000 -42.123672
950.000000 850.000000 -45.308422
1000.000000 850.000000 -48.412891
1050.000000 850.000000 -51.338419
1100.000000 850.000000 -53.992817
1150.000000 850.000000 -56.283896
1200.000000 850.000000 -58.104249
1250.000000 850.000000 -59.296380
1300.000000 850.000000 -59.710793
1350.000000 850.000000 -59.300507
1400.000000 850.000000 -58.967808
1450.000000 850.000000 -58.699463
1500.000000 850.000000 -57.863017
1550.000000 850.000000 -56.098079
1600.000000 850.000000 -53.318708
1650.000000 850.000000 -49.725505
1700.000000 850.000000 -45.519070
1750.000000 850.000000 -40.927620
1800.000000 850.000000 -36.133416
1850.000000 850.000000 -31.254233
1900.000000 850.000000 -26.407712
1950.000000 850.000000 -21.711496
2000.000000 850.000000 -17.283503
2050.000000 850.000000 -13.280244
2100.000000 850.000000 -9.884391
2150.000000 850.000000 -7.267085
2200.000000 850.000000 -5.597020
2250.000000 850.000000 -4.106864
2300.000000 850.000000 -2.151399
2350.000000 850.000000 -0.264368
2400.000000 850.000000 1.041340
2450.000000 850.000000 1.626309
2500.000000 850.000000 1.485169
2550.000000 850.000000 0.910894
2600.000000 850.000000 0.267653
2650.000000 850.000000 -0.709166
2700.000000 850.000000 -2.566352
2750.000000 850.000000 -5.248308
2800.000000 850.000000 -8.682713
2850.000000 850.000000 -12.795700
2900.000000 850.000000 -17.517973
2950.000000 850.000000 -22.796465
0.000000 900.000000 -47.517664
50.000000 900.000000 -44.894803
100.000000 900.000000 -42.453135
150.000000 900.000000 -40.208221
200.000000 900.000000 -38.175621
250.000000 900.000000 -36.370895
300.000000 900.000000 -34.809605
350.000000 900.000000 -33.507310
400.000000 900.000000 -32.479571
450.000000 900.000000 -31.741949
500.000000 900.000000 -31.310005
550.000000 900.000000 -31.225387
600.000000 900.000000 -31.545608
650.000000 900.000000 -32.306195
700.000000 900.000000 -33.542656
750.000000 900.000000 -35.290502
800.000000 900.000000 -37.608944
850.000000 900.000000 -40.412516
900.000000 900.000000 -43.515145
950.000000 900.000000 -46.687196
1000.000000 900.000000 -49.803641
1050.000000 900.000000 -52.772290
1100.000000 900.000000 -55.500955
1150.000000 900.000000 -57.897445
1200.000000 900.000000 -59.869571
1250.000000 900.000000 -61.319985
1300.000000 900.000000 -62.091446
1350.000000 900.000000 -62.027696
1400.000000 900.000000 -61.329182
1450.000000 900.000000 -60.815582
1500.000000 900.000000 -59.866832
1550.000000 900.000000 -57.986075
1600.000000 900.000000 -55.073838
1650.000000 900.000000 -51.330721
1700.000000 900.000000 -46.986983
1750.000000 900.000000 -42.271405
1800.000000 900.000000 -37.305510
1850.000000 900.000000 -32.206943
1900.000000 900.000000 -27.093345
1950.000000 900.000000 -22.082359
2000.000000 900.000000 -17.291629
2050.000000 900.000000 -12.838797
2100.000000 900.000000 -8.850057
2150.000000 900.000000 -5.516941
2200.000000 900.000000 -3.017770
2250.000000 900.000000 -1.473438
2300.000000 900.000000 0.126972
2350.000000 900.000000 1.992226
2400.000000 900.000000 3.340007
2450.000000 900.000000 3.962168
2500.000000 900.000000 3.880883
2550.000000 900.000000 3.588797
2600.000000 900.000000 3.064641
2650.000000 900.000000 1.680275
2700.000000 900.000000 -0.550443
2750.000000 900.000000 -3.554517
2800.000000 900.000000 -7.254493
2850.000000 900.000000 -11.592920
2900.000000 900.000000 -16.517788
2950.000000 900.000000 -21.977088
0.000000 950.000000 -48.282402
50.000000 950.000000 -45.654006
100.000000 950.000000 -43.216475
150.000000 950.000000 -40.985371
200.000000 950.000000 -38.976253
250.000000 950.000000 -37.204683
300.000000 950.000000 -35.686221
350.000000 950.000000 -34.436427
400.000000 950.000000 -33.470863
450.000000 950.000000 -32.805087
500.000000 950.000000 -32.454662
550.000000 950.000000 -32.435147
600.000000 950.000000 -32.780158
650.000000 950.000000 -33.562480
700.000000 950.000000 -34.819857
750.000000 950.000000 -36.587798
800.000000 950.000000 -38.927805
850.000000 950.000000 -41.756701
900.000000 950.000000 -44.838031
950.000000 950.000000 -47.987143
1000.000000 950.000000 -51.111793
1050.000000 950.000000 -54.119794
1100.000000 950.000000 -56.918954
1150.000000 950.000000 -59.417085
1200.000000 950.000000 -61.521997
1250.000000 950.000000 -63.141501
1300.000000 950.000000 -64.183302
1350.000000 950.000000 -64.504879
1400.000000 950.000000 -63.934261
1450.000000 950.000000 -63.064275
1500.000000 950.000000 -62.004833
1550.000000 950.000000 -60.009869
1600.000000 950.000000 -56.966377
1650.000000 950.000000 -53.098381
1700.000000 950.000000 -48.680909
1750.000000 950.000000 -43.847786
1800.000000 950.000000 -38.716654
1850.000000 950.000000 -33.405155
1900.000000 950.000000 -28.030934
1950.000000 950.000000 -22.711632
2000.000000 950.000000 -17.564892
2050.000000 950.000000 -12.708357
2100.000000 950.000000 -8.259669
2150.000000 950.000000 -4.336472
2200.000000 950.000000 -1.092954
2250.000000 950.000000 1.261952
2300.000000 950.000000 2.717238
2350.000000 950.000000 4.387720
2400.000000 950.000000 5.777575
2450.000000 950.000000 6.436928
2500.000000 950.000000 6.531658
2550.000000 950.000000 6.452126
2600.000000 950.000000 5.558896
2650.000000 950.000000 3.797732
2700.000000 950.000000 1.248427
2750.000000 950.000000 -2.021568
2800.000000 950.000000 -5.960236
2850.000000 950.000000 -10.515566
2900.000000 950.000000 -15.635549
2950.000000 950.000000 -21.268177
