# X, Y, Z
2550.000000 700.000000 55.371347
2600.000000 700.000000 53.713156
2650.000000 700.000000 51.870535
2700.000000 700.000000 49.918242
2750.000000 700.000000 47.851946
2800.000000 700.000000 44.935184
2850.000000 700.000000 40.977992
2900.000000 700.000000 36.070771
2950.000000 700.000000 30.303923
0.000000 750.000000 7.144440
50.000000 750.000000 10.271221
100.000000 750.000000 13.245716
150.000000 750.000000 16.038882
200.000000 750.000000 18.621676
250.000000 750.000000 20.965041
300.000000 750.000000 23.041684
350.000000 750.000000 24.827647
400.000000 750.000000 26.282218
450.000000 750.000000 27.360802
500.000000 750.000000 28.019015
550.000000 750.000000 28.212468
600.000000 750.000000 27.896775
650.000000 750.000000 27.027550
700.000000 750.000000 25.560405
750.000000 750.000000 23.450955
800.000000 750.000000 20.633769
850.000000 750.000000 17.224269
900.000000 750.000000 13.449342
950.000000 750.000000 9.535872
1000.000000 750.000000 5.710982
1050.000000 750.000000 2.178006
1100.000000 750.000000 -0.897088
1150.000000 750.000000 -3.329366
1200.000000 750.000000 -4.933231
1250.000000 750.000000 -5.523086
1300.000000 750.000000 -5.391203
1350.000000 750.000000 -5.619793
1400.000000 750.000000 -6.076017
1450.000000 750.000000 -6.093150
1500.000000 750.000000 -5.334393
1550.000000 750.000000 -3.423809
1600.000000 750.000000 -0.287801
1650.000000 750.000000 3.822880
1700.000000 750.000000 8.657482
1750.000000 750.000000 13.965256
1800.000000 750.000000 19.495076
1850.000000 750.000000 25.020339
1900.000000 750.000000 30.351617
1950.000000 750.000000 35.276058
2000.000000 750.000000 39.579734
2050.000000 750.000000 43.048716
2100.000000 750.000000 45.469076
2150.000000 750.000000 47.100161
2200.000000 750.000000 49.264811
2250.000000 750.000000 51.954227
2300.000000 750.000000 54.759690
2350.000000 750.000000 57.010823
2400.000000 750.000000 58.537772
2450.000000 750.000000 59.175999
2500.000000 750.000000 58.928524
2550.000000 750.000000 57.888844
2600.000000 750.000000 56.445552
2650.000000 750.000000 54.886368
2700.000000 750.000000 53.246103
2750.000000 750.000000 50.878660
2800.000000 750.000000 47.443808
2850.000000 750.000000 43.031950
2900.000000 750.000000 37.733488
2950.000000 750.000000 31.638822
0.000000 800.000000 5.565994
50.000000 800.000000 8.787565
100.000000 800.000000 11.824487
150.000000 800.000000 14.647060
200.000000 800.000000 17.228729
250.000000 800.000000 19.549736
300.000000 800.000000 21.590632
350.000000 800.000000 23.331964
400.000000 800.000000 24.751238
450.000000 800.000000 25.798552
500.000000 800.000000 26.426519
550.000000 800.000000 26.590752
600.000000 800.000000 26.246864
650.000000 800.000000 25.350469
700.000000 800.000000 23.857180
750.000000 800.000000 21.722610
800.000000 800.000000 18.878469
850.000000 800.000000 15.437314
900.000000 800.000000 11.626032
950.000000 800.000000 7.671510
1000.000000 800.000000 3.810693
1050.000000 800.000000 0.212396
1100.000000 800.000000 -3.007876
1150.000000 800.000000 -5.702038
1200.000000 800.000000 -7.681518
1250.000000 800.000000 -8.760718
1300.000000 800.000000 -8.756637
1350.000000 800.000000 -8.469729
1400.000000 800.000000 -8.537676
1450.000000 800.000000 -8.397880
1500.000000 800.000000 -7.494714
1550.000000 800.000000 -5.435327
1600.000000 800.000000 -2.129208
1650.000000 800.000000 2.172894
1700.000000 800.000000 7.220225
1750.000000 800.000000 12.761494
1800.000000 800.000000 18.531572
1850.000000 800.000000 24.348257
1900.000000 800.000000 30.064498
1950.000000 800.000000 35.520195
2000.000000 800.000000 40.500783
2050.000000 800.000000 44.791361
2100.000000 800.000000 48.177999
2150.000000 800.000000 50.446770
2200.000000 800.000000 52.169431
2250.000000 800.000000 54.484661
2300.000000 800.000000 57.207967
2350.000000 800.000000 59.512928
2400.000000 800.000000 61.092469
2450.000000 800.000000 61.777186
2500.000000 800.000000 61.565233
2550.000000 800.000000 60.620499
2600.000000 800.000000 59.471777
2650.000000 800.000000 58.246128
2700.000000 800.000000 56.450477
2750.000000 800.000000 53.560861
2800.000000 800.000000 49.667261
2850.000000 800.000000 44.860079
2900.000000 800.000000 39.229715
2950.000000 800.000000 32.866972
0.000000 850.000000 4.240762
50.000000 850.000000 7.506489
100.000000 850.000000 10.557816
150.000000 850.000000 13.375292
200.000000 850.000000 15.939465
250.000000 850.000000 18.230887
300.000000 850.000000 20.230105
350.000000 850.000000 21.917670
400.000000 850.000000 23.274131
450.000000 850.000000 24.278991
500.000000 850.000000 24.876712
550.000000 850.000000 25.011725
600.000000 850.000000 24.639643
650.000000 850.000000 23.716078
700.000000 850.000000 22.196644
750.000000 850.000000 20.036956
800.000000 850.000000 17.165858
850.000000 850.000000 13.693048
900.000000 850.000000 9.845412
950.000000 850.000000 5.864474
1000.000000 850.000000 1.983888
1050.000000 850.000000 -1.673022
1100.000000 850.000000 -4.991020
1150.000000 850.000000 -7.854868
1200.000000 850.000000 -10.130309
1250.000000 850.000000 -11.620471
1300.000000 850.000000 -12.138486
1350.000000 850.000000 -11.625627
1400.000000 850.000000 -11.209752
1450.000000 850.000000 -10.874318
1500.000000 850.000000 -9.828758
1550.000000 850.000000 -7.622582
1600.000000 850.000000 -4.148366
1650.000000 850.000000 0.343141
1700.000000 850.000000 5.601188
1750.000000 850.000000 11.340503
1800.000000 850.000000 17.333261
1850.000000 850.000000 23.432243
1900.000000 850.000000 29.490396
1950.000000 850.000000 35.360667
2000.000000 850.000000 40.895660
2050.000000 850.000000 45.899734
2100.000000 850.000000 50.144551
2150.000000 850.000000 53.416183
2200.000000 850.000000 55.503763
2250.000000 850.000000 57.366458
2300.000000 850.000000 59.810790
2350.000000 850.000000 62.169578
2400.000000 850.000000 63.801711
2450.000000 850.000000 64.532918
2500.000000 850.000000 64.356488
2550.000000 850.000000 63.638639
2600.000000 850.000000 62.834582
2650.000000 850.000000 61.613555
2700.000000 850.000000 59.292069
2750.000000 850.000000 55.939622
2800.000000 850.000000 51.646615
2850.000000 850.000000 46.505379
2900.000000 850.000000 40.602537
2950.000000 850.000000 34.004421
0.000000 900.000000 3.102936
50.000000 900.000000 6.381511
100.000000 900.000000 9.433595
150.000000 900.000000 12.239738
200.000000 900.000000 14.780487
250.000000 900.000000 17.036394
300.000000 900.000000 18.988006
350.000000 900.000000 20.615874
400.000000 900.000000 21.900546
450.000000 900.000000 22.822572
500.000000 900.000000 23.362502
550.000000 900.000000 23.468273
600.000000 900.000000 23.067995
650.000000 900.000000 22.117261
700.000000 900.000000 20.571683
750.000000 900.000000 18.386875
800.000000 900.000000 15.488822
850.000000 900.000000 11.984357
900.000000 900.000000 8.106069
950.000000 900.000000 4.141005
1000.000000 900.000000 0.245449
1050.000000 900.000000 -3.465363
1100.000000 900.000000 -6.876193
1150.000000 900.000000 -9.871805
1200.000000 900.000000 -12.336962
1250.000000 900.000000 -14.149979
1300.000000 900.000000 -15.114305
1350.000000 900.000000 -15.034615
1400.000000 900.000000 -14.161470
1450.000000 900.000000 -13.519468
1500.000000 900.000000 -12.333529
1550.000000 900.000000 -9.982580
1600.000000 900.000000 -6.342280
1650.000000 900.000000 -1.663382
1700.000000 900.000000 3.766293
1750.000000 900.000000 9.660770
1800.000000 900.000000 15.868140
1850.000000 900.000000 22.241352
1900.000000 900.000000 28.633351
1950.000000 900.000000 34.897084
2000.000000 900.000000 40.885498
2050.000000 900.000000 46.451539
2100.000000 900.000000 51.437465
2150.000000 900.000000 55.603859
2200.000000 900.000000 58.727821
2250.000000 900.000000 60.658235
2300.000000 900.000000 62.658748
2350.000000 900.000000 64.990314
2400.000000 900.000000 66.675039
2450.000000 900.000000 67.452736
2500.000000 900.000000 67.351124
2550.000000 900.000000 66.986011
2600.000000 900.000000 66.330812
2650.000000 900.000000 64.600351
2700.000000 900.000000 61.811952
2750.000000 900.000000 58.056858
2800.000000 900.000000 53.431886
2850.000000 900.000000 48.008851
2900.000000 900.000000 41.852765
2950.000000 900.000000 35.028639
0.000000 950.000000 2.147012
50.000000 950.000000 5.432507
100.000000 950.000000 8.479420
150.000000 950.000000 11.268299
200.000000 950.000000 13.779696
250.000000 950.000000 15.994158
300.000000 950.000000 17.892234
350.000000 950.000000 19.454476
400.000000 950.000000 20.661431
450.000000 950.000000 21.493649
500.000000 950.000000 21.931680
550.000000 950.000000 21.956072
600.000000 950.000000 21.524808
650.000000 950.000000 20.546904
700.000000 950.000000 18.975181
750.000000 950.000000 16.765254
800.000000 950.000000 13.840245
850.000000 950.000000 10.304125
900.000000 950.000000 6.452461
950.000000 950.000000 2.516071
1000.000000 950.000000 -1.389742
1050.000000 950.000000 -5.149743
1100.000000 950.000000 -8.648693
1150.000000 950.000000 -11.771356
1200.000000 950.000000 -14.402496
1250.000000 950.000000 -16.426876
1300.000000 950.000000 -17.729126
1350.000000 950.000000 -18.131096
1400.000000 950.000000 -17.417822
1450.000000 950.000000 -16.330338
1500.000000 950.000000 -15.006033
1550.000000 950.000000 -12.512325
1600.000000 950.000000 -8.707957
1650.000000 950.000000 -3.872960
1700.000000 950.000000 1.648882
1750.000000 950.000000 7.690289
1800.000000 950.000000 14.104207
1850.000000 950.000000 20.743582
1900.000000 950.000000 27.461360
1950.000000 950.000000 34.110489
2000.000000 950.000000 40.543915
2050.000000 950.000000 46.614585
2100.000000 950.000000 52.175444
2150.000000 950.000000 57.079441
2200.000000 950.000000 61.133837
2250.000000 950.000000 64.077469
2300.000000 950.000000 65.896574
2350.000000 950.000000 67.984675
2400.000000 950.000000 69.721992
2450.000000 950.000000 70.546179
2500.000000 950.000000 70.664585
2550.000000 950.000000 70.565167
2600.000000 950.000000 69.448626
2650.000000 950.000000 67.247168
2700.000000 950.000000 64.060535
2750.000000 950.000000 59.973039
2800.000000 950.000000 55.049704
2850.000000 950.000000 49.355541
2900.000000 950.000000 42.955561
2950.000000 950.000000 35.914776
