# GridID, X, Y, Top_horizon_elevation, Bot_horizon_elevation
6.200000000000000000e+01 3.402099999999999795e+02 6.460000000000000000e+02 4.646700000000000159e+02 3.200219999999999914e+02
6.300000000000000000e+01 3.451700000000000159e+02 6.460000000000000000e+02 4.637599999999999909e+02 3.204990000000000236e+02
6.400000000000000000e+01 3.501299999999999955e+02 6.460000000000000000e+02 4.620099999999999909e+02 3.215339999999999918e+02
6.500000000000000000e+01 3.550899999999999750e+02 6.460000000000000000e+02 4.603899999999999864e+02 3.226680000000000064e+02
6.600000000000000000e+01 3.600600000000000023e+02 6.460000000000000000e+02 4.588799999999999955e+02 3.238919999999999959e+02
6.700000000000000000e+01 3.650199999999999818e+02 6.460000000000000000e+02 4.581800000000000068e+02 3.245400000000000205e+02
6.800000000000000000e+01 3.699800000000000182e+02 6.460000000000000000e+02 4.568899999999999864e+02 3.258990000000000009e+02
6.900000000000000000e+01 3.749499999999999886e+02 6.460000000000000000e+02 4.557599999999999909e+02 3.273480000000000132e+02
7.000000000000000000e+01 3.799100000000000250e+02 6.460000000000000000e+02 4.547900000000000205e+02 3.288780000000000427e+02
7.100000000000000000e+01 3.848700000000000045e+02 6.460000000000000000e+02 4.546399999999999864e+02 3.299039999999999964e+02
7.200000000000000000e+01 3.898399999999999750e+02 6.460000000000000000e+02 4.543600000000000136e+02 3.314429999999999836e+02
7.300000000000000000e+01 3.948000000000000114e+02 6.460000000000000000e+02 4.537400000000000091e+02 3.330990000000000464e+02
7.400000000000000000e+01 3.997599999999999909e+02 6.460000000000000000e+02 4.533399999999999750e+02 3.348360000000000127e+02
7.500000000000000000e+01 4.047300000000000182e+02 6.460000000000000000e+02 4.531600000000000250e+02 3.366630000000000109e+02
7.600000000000000000e+01 4.096899999999999977e+02 6.460000000000000000e+02 4.531499999999999773e+02 3.375990000000000464e+02
7.700000000000000000e+01 4.146499999999999773e+02 6.460000000000000000e+02 4.532799999999999727e+02 3.395339999999999918e+02
7.800000000000000000e+01 4.196200000000000045e+02 6.460000000000000000e+02 4.536299999999999955e+02 3.405509999999999877e+02
7.900000000000000000e+01 4.245799999999999841e+02 6.460000000000000000e+02 4.540799999999999841e+02 3.425400000000000205e+02
8.000000000000000000e+01 4.295400000000000205e+02 6.460000000000000000e+02 4.543700000000000045e+02 3.435570000000000164e+02
8.100000000000000000e+01 4.345099999999999909e+02 6.460000000000000000e+02 4.550600000000000023e+02 3.456270000000000095e+02
8.200000000000000000e+01 4.394700000000000273e+02 6.460000000000000000e+02 4.558799999999999955e+02 3.477420000000000186e+02
8.300000000000000000e+01 4.444300000000000068e+02 6.460000000000000000e+02 4.568199999999999932e+02 3.499019999999999868e+02
8.400000000000000000e+01 4.493999999999999773e+02 6.460000000000000000e+02 4.573299999999999841e+02 3.510000000000000000e+02
8.500000000000000000e+01 4.543600000000000136e+02 6.460000000000000000e+02 4.583999999999999773e+02 3.532139999999999986e+02
8.600000000000000000e+01 4.593199999999999932e+02 6.460000000000000000e+02 4.595500000000000114e+02 3.554549999999999841e+02
8.700000000000000000e+01 4.642900000000000205e+02 6.460000000000000000e+02 4.607599999999999909e+02 3.577320000000000277e+02
8.800000000000000000e+01 4.692500000000000000e+02 6.460000000000000000e+02 4.620199999999999818e+02 3.600179999999999723e+02
8.900000000000000000e+01 4.742099999999999795e+02 6.460000000000000000e+02 4.626600000000000250e+02 3.611790000000000305e+02
9.000000000000000000e+01 4.791800000000000068e+02 6.460000000000000000e+02 4.639700000000000273e+02 3.635009999999999764e+02
9.100000000000000000e+01 4.841399999999999864e+02 6.460000000000000000e+02 4.655699999999999932e+02 3.658770000000000095e+02
9.200000000000000000e+01 4.891000000000000227e+02 6.460000000000000000e+02 4.672400000000000091e+02 3.675420000000000300e+02
9.300000000000000000e+01 4.940699999999999932e+02 6.460000000000000000e+02 4.678600000000000136e+02 3.687210000000000036e+02
9.400000000000000000e+01 4.990299999999999727e+02 6.460000000000000000e+02 4.690799999999999841e+02 3.710880000000000223e+02
9.500000000000000000e+01 5.039900000000000091e+02 6.460000000000000000e+02 4.703100000000000023e+02 3.734549999999999841e+02
9.600000000000000000e+01 5.089599999999999795e+02 6.460000000000000000e+02 4.715400000000000205e+02 3.758129999999999882e+02
9.700000000000000000e+01 5.139199999999999591e+02 6.460000000000000000e+02 4.725299999999999727e+02 3.777300000000000182e+02
9.800000000000000000e+01 5.188799999999999955e+02 6.460000000000000000e+02 4.731200000000000045e+02 3.788820000000000050e+02
9.900000000000000000e+01 5.238500000000000227e+02 6.460000000000000000e+02 4.739100000000000250e+02 3.803940000000000055e+02
1.000000000000000000e+02 5.288099999999999454e+02 6.460000000000000000e+02 4.750799999999999841e+02 3.826620000000000346e+02
1.010000000000000000e+02 5.337699999999999818e+02 6.460000000000000000e+02 4.762500000000000000e+02 3.849120000000000346e+02
1.020000000000000000e+02 5.387400000000000091e+02 6.460000000000000000e+02 4.768399999999999750e+02 3.860370000000000346e+02
1.030000000000000000e+02 5.437000000000000455e+02 6.460000000000000000e+02 4.780000000000000000e+02 3.882870000000000346e+02
1.040000000000000000e+02 5.486599999999999682e+02 6.460000000000000000e+02 4.791700000000000159e+02 3.905370000000000346e+02
1.050000000000000000e+02 5.536299999999999955e+02 6.460000000000000000e+02 4.803299999999999841e+02 3.927870000000000346e+02
1.060000000000000000e+02 5.585900000000000318e+02 6.460000000000000000e+02 4.809200000000000159e+02 3.939120000000000346e+02
1.070000000000000000e+02 5.635499999999999545e+02 6.460000000000000000e+02 4.820899999999999750e+02 3.961620000000000346e+02
1.080000000000000000e+02 5.685199999999999818e+02 6.460000000000000000e+02 4.832599999999999909e+02 3.984209999999999923e+02
1.090000000000000000e+02 5.734800000000000182e+02 6.460000000000000000e+02 4.844300000000000068e+02 4.006889999999999645e+02
1.100000000000000000e+02 5.784400000000000546e+02 6.460000000000000000e+02 4.856100000000000136e+02 4.029660000000000082e+02
1.110000000000000000e+02 5.834099999999999682e+02 6.460000000000000000e+02 4.861600000000000250e+02 4.040099999999999909e+02
1.120000000000000000e+02 5.883700000000000045e+02 6.460000000000000000e+02 4.868100000000000023e+02 4.052700000000000387e+02
1.130000000000000000e+02 5.933300000000000409e+02 6.460000000000000000e+02 4.880299999999999727e+02 4.076280000000000427e+02
1.140000000000000000e+02 5.982999999999999545e+02 6.460000000000000000e+02 4.892599999999999909e+02 4.099950000000000045e+02
1.150000000000000000e+02 6.032599999999999909e+02 6.460000000000000000e+02 4.898700000000000045e+02 4.111829999999999927e+02
1.160000000000000000e+02 6.082200000000000273e+02 6.460000000000000000e+02 4.911000000000000227e+02 4.135409999999999968e+02
1.170000000000000000e+02 6.131900000000000546e+02 6.460000000000000000e+02 4.923199999999999932e+02 4.158990000000000009e+02
1.180000000000000000e+02 6.181499999999999773e+02 6.460000000000000000e+02 4.935400000000000205e+02 4.182480000000000473e+02
1.190000000000000000e+02 6.231100000000000136e+02 6.460000000000000000e+02 4.947400000000000091e+02 4.205699999999999932e+02
1.200000000000000000e+02 6.280800000000000409e+02 6.460000000000000000e+02 4.953399999999999750e+02 4.217309999999999945e+02
1.210000000000000000e+02 6.330399999999999636e+02 6.460000000000000000e+02 4.965299999999999727e+02 4.240260000000000105e+02
1.220000000000000000e+02 6.380000000000000000e+02 6.460000000000000000e+02 4.977099999999999795e+02 4.262940000000000396e+02
1.230000000000000000e+02 6.429700000000000273e+02 6.460000000000000000e+02 4.988700000000000045e+02 4.285260000000000105e+02
1.240000000000000000e+02 6.479299999999999500e+02 6.460000000000000000e+02 4.994399999999999977e+02 4.296330000000000382e+02
1.250000000000000000e+02 6.528899999999999864e+02 6.460000000000000000e+02 5.005699999999999932e+02 4.318019999999999641e+02
1.260000000000000000e+02 6.578600000000000136e+02 6.460000000000000000e+02 5.016700000000000159e+02 4.339350000000000023e+02
1.270000000000000000e+02 6.628200000000000500e+02 6.460000000000000000e+02 5.027500000000000000e+02 4.360140000000000100e+02
1.280000000000000000e+02 3.247999999999999687e+01 6.410000000000000000e+02 5.621200000000000045e+02 3.962339999999999804e+02
1.290000000000000000e+02 3.743999999999999773e+01 6.410000000000000000e+02 5.616000000000000227e+02 3.952169999999999845e+02
1.300000000000000000e+02 4.240999999999999659e+01 6.410000000000000000e+02 5.605199999999999818e+02 3.931379999999999768e+02
1.310000000000000000e+02 4.736999999999999744e+01 6.410000000000000000e+02 5.594099999999999682e+02 3.910049999999999955e+02
1.320000000000000000e+02 5.232999999999999829e+01 6.410000000000000000e+02 5.582799999999999727e+02 3.888269999999999982e+02
1.330000000000000000e+02 5.729999999999999716e+01 6.410000000000000000e+02 5.577100000000000364e+02 3.877289999999999850e+02
1.340000000000000000e+02 6.225999999999999801e+01 6.410000000000000000e+02 5.565499999999999545e+02 3.854970000000000141e+02
1.350000000000000000e+02 6.721999999999999886e+01 6.410000000000000000e+02 5.553799999999999955e+02 3.832379999999999995e+02
1.360000000000000000e+02 7.218999999999999773e+01 6.410000000000000000e+02 5.542000000000000455e+02 3.809519999999999982e+02
1.370000000000000000e+02 7.715000000000000568e+01 6.410000000000000000e+02 5.530000000000000000e+02 3.786390000000000100e+02
1.380000000000000000e+02 8.210999999999999943e+01 6.410000000000000000e+02 5.523999999999999773e+02 3.774780000000000086e+02
1.390000000000000000e+02 8.707999999999999829e+01 6.410000000000000000e+02 5.511799999999999500e+02 3.751379999999999768e+02
1.400000000000000000e+02 9.204000000000000625e+01 6.410000000000000000e+02 5.499700000000000273e+02 3.727889999999999873e+02
1.410000000000000000e+02 9.700000000000000000e+01 6.410000000000000000e+02 5.487400000000000091e+02 3.704309999999999832e+02
1.420000000000000000e+02 1.019699999999999989e+02 6.410000000000000000e+02 5.481299999999999955e+02 3.692520000000000095e+02
1.430000000000000000e+02 1.069300000000000068e+02 6.410000000000000000e+02 5.468999999999999773e+02 3.668759999999999764e+02
1.440000000000000000e+02 1.118900000000000006e+02 6.410000000000000000e+02 5.467599999999999909e+02 3.651659999999999968e+02
1.450000000000000000e+02 1.168599999999999994e+02 6.410000000000000000e+02 5.456299999999999955e+02 3.628079999999999927e+02
1.460000000000000000e+02 1.218199999999999932e+02 6.410000000000000000e+02 5.447699999999999818e+02 3.604410000000000309e+02
1.470000000000000000e+02 1.267800000000000011e+02 6.410000000000000000e+02 5.442200000000000273e+02 3.592710000000000150e+02
1.480000000000000000e+02 1.317500000000000000e+02 6.410000000000000000e+02 5.431100000000000136e+02 3.569580000000000268e+02
1.490000000000000000e+02 1.367100000000000080e+02 6.410000000000000000e+02 5.419800000000000182e+02 3.546630000000000109e+02
1.500000000000000000e+02 1.416699999999999875e+02 6.410000000000000000e+02 5.408300000000000409e+02 3.523950000000000387e+02
1.510000000000000000e+02 1.466399999999999864e+02 6.410000000000000000e+02 5.402400000000000091e+02 3.512789999999999964e+02
1.520000000000000000e+02 1.515999999999999943e+02 6.410000000000000000e+02 5.390299999999999727e+02 3.490559999999999832e+02
1.530000000000000000e+02 1.565600000000000023e+02 6.410000000000000000e+02 5.377699999999999818e+02 3.468690000000000282e+02
1.540000000000000000e+02 1.615300000000000011e+02 6.410000000000000000e+02 5.364500000000000455e+02 3.447269999999999754e+02
1.550000000000000000e+02 1.664900000000000091e+02 6.410000000000000000e+02 5.357699999999999818e+02 3.436740000000000350e+02
1.560000000000000000e+02 1.714499999999999886e+02 6.410000000000000000e+02 5.343400000000000318e+02 3.416039999999999850e+02
1.570000000000000000e+02 1.764199999999999875e+02 6.410000000000000000e+02 5.328099999999999454e+02 3.395880000000000223e+02
1.580000000000000000e+02 1.813799999999999955e+02 6.410000000000000000e+02 5.317899999999999636e+02 3.382379999999999995e+02
1.590000000000000000e+02 1.863400000000000034e+02 6.410000000000000000e+02 5.300299999999999727e+02 3.363210000000000264e+02
1.600000000000000000e+02 1.913100000000000023e+02 6.410000000000000000e+02 5.294800000000000182e+02 3.356549999999999727e+02
1.610000000000000000e+02 1.962700000000000102e+02 6.410000000000000000e+02 5.275000000000000000e+02 3.337830000000000155e+02
1.620000000000000000e+02 2.012299999999999898e+02 6.410000000000000000e+02 5.253899999999999864e+02 3.319920000000000186e+02
1.630000000000000000e+02 2.061999999999999886e+02 6.410000000000000000e+02 5.231299999999999955e+02 3.302820000000000391e+02
1.640000000000000000e+02 2.111599999999999966e+02 6.410000000000000000e+02 5.219600000000000364e+02 3.294540000000000077e+02
1.650000000000000000e+02 2.161200000000000045e+02 6.410000000000000000e+02 5.200599999999999454e+02 3.278790000000000191e+02
1.660000000000000000e+02 2.210900000000000034e+02 6.410000000000000000e+02 5.175499999999999545e+02 3.263129999999999882e+02
1.670000000000000000e+02 2.260500000000000114e+02 6.410000000000000000e+02 5.149800000000000182e+02 3.245670000000000073e+02
1.680000000000000000e+02 2.310099999999999909e+02 6.410000000000000000e+02 5.123099999999999454e+02 3.231450000000000387e+02
1.690000000000000000e+02 2.359799999999999898e+02 6.410000000000000000e+02 5.109499999999999886e+02 3.224610000000000127e+02
1.700000000000000000e+02 2.409399999999999977e+02 6.410000000000000000e+02 5.081999999999999886e+02 3.211740000000000350e+02
1.710000000000000000e+02 2.459000000000000057e+02 6.410000000000000000e+02 5.053999999999999773e+02 3.199769999999999754e+02
1.720000000000000000e+02 2.508700000000000045e+02 6.410000000000000000e+02 5.025899999999999750e+02 3.188790000000000191e+02
1.730000000000000000e+02 2.558300000000000125e+02 6.410000000000000000e+02 5.011800000000000068e+02 3.183660000000000423e+02
1.740000000000000000e+02 2.607900000000000205e+02 6.410000000000000000e+02 4.983500000000000227e+02 3.174209999999999923e+02
1.750000000000000000e+02 2.657599999999999909e+02 6.410000000000000000e+02 4.955400000000000205e+02 3.165840000000000032e+02
1.760000000000000000e+02 2.707200000000000273e+02 6.410000000000000000e+02 4.927500000000000000e+02 3.158639999999999759e+02
1.770000000000000000e+02 2.756800000000000068e+02 6.410000000000000000e+02 4.913700000000000045e+02 3.155490000000000350e+02
1.780000000000000000e+02 2.806499999999999773e+02 6.410000000000000000e+02 4.890199999999999818e+02 3.154230000000000587e+02
1.790000000000000000e+02 2.856100000000000136e+02 6.410000000000000000e+02 4.863399999999999750e+02 3.150179999999999723e+02
1.800000000000000000e+02 2.905699999999999932e+02 6.410000000000000000e+02 4.838000000000000114e+02 3.148919999999999959e+02
1.810000000000000000e+02 2.955400000000000205e+02 6.410000000000000000e+02 4.812500000000000000e+02 3.147119999999999891e+02
1.820000000000000000e+02 3.005000000000000000e+02 6.410000000000000000e+02 4.800099999999999909e+02 3.146850000000000023e+02
1.830000000000000000e+02 3.054599999999999795e+02 6.410000000000000000e+02 4.776000000000000227e+02 3.147570000000000050e+02
1.840000000000000000e+02 3.104300000000000068e+02 6.410000000000000000e+02 4.752699999999999818e+02 3.149910000000000423e+02
1.850000000000000000e+02 3.153899999999999864e+02 6.410000000000000000e+02 4.728600000000000136e+02 3.151440000000000055e+02
1.860000000000000000e+02 3.203500000000000227e+02 6.410000000000000000e+02 4.717400000000000091e+02 3.153509999999999991e+02
1.870000000000000000e+02 3.253199999999999932e+02 6.410000000000000000e+02 4.695099999999999909e+02 3.154680000000000177e+02
1.880000000000000000e+02 3.302799999999999727e+02 6.410000000000000000e+02 4.673999999999999773e+02 3.161070000000000277e+02
1.890000000000000000e+02 3.352400000000000091e+02 6.410000000000000000e+02 4.653899999999999864e+02 3.168720000000000141e+02
1.900000000000000000e+02 3.402099999999999795e+02 6.410000000000000000e+02 4.634800000000000182e+02 3.177450000000000045e+02
1.910000000000000000e+02 3.451700000000000159e+02 6.410000000000000000e+02 4.625699999999999932e+02 3.182219999999999800e+02
1.920000000000000000e+02 3.501299999999999955e+02 6.410000000000000000e+02 4.608199999999999932e+02 3.192570000000000050e+02
1.930000000000000000e+02 3.550899999999999750e+02 6.410000000000000000e+02 4.591899999999999977e+02 3.204000000000000341e+02
1.940000000000000000e+02 3.600600000000000023e+02 6.410000000000000000e+02 4.576800000000000068e+02 3.216240000000000236e+02
1.950000000000000000e+02 3.650199999999999818e+02 6.410000000000000000e+02 4.569800000000000182e+02 3.222719999999999914e+02
1.960000000000000000e+02 3.699800000000000182e+02 6.410000000000000000e+02 4.556899999999999977e+02 3.236400000000000432e+02
1.970000000000000000e+02 3.749499999999999886e+02 6.410000000000000000e+02 4.545400000000000205e+02 3.250889999999999986e+02
1.980000000000000000e+02 3.799100000000000250e+02 6.410000000000000000e+02 4.538399999999999750e+02 3.268620000000000232e+02
1.990000000000000000e+02 3.848700000000000045e+02 6.410000000000000000e+02 4.534100000000000250e+02 3.276539999999999964e+02
2.000000000000000000e+02 3.898399999999999750e+02 6.410000000000000000e+02 4.531299999999999955e+02 3.292200000000000273e+02
2.010000000000000000e+02 3.948000000000000114e+02 6.410000000000000000e+02 4.525099999999999909e+02 3.308759999999999764e+02
2.020000000000000000e+02 3.997599999999999909e+02 6.410000000000000000e+02 4.521100000000000136e+02 3.326220000000000141e+02
2.030000000000000000e+02 4.047300000000000182e+02 6.410000000000000000e+02 4.519300000000000068e+02 3.344400000000000546e+02
2.040000000000000000e+02 4.096899999999999977e+02 6.410000000000000000e+02 4.519200000000000159e+02 3.353759999999999764e+02
2.050000000000000000e+02 4.146499999999999773e+02 6.410000000000000000e+02 4.521399999999999864e+02 3.369959999999999809e+02
2.060000000000000000e+02 4.196200000000000045e+02 6.410000000000000000e+02 4.524399999999999977e+02 3.389400000000000546e+02
2.070000000000000000e+02 4.245799999999999841e+02 6.410000000000000000e+02 4.528700000000000045e+02 3.402990000000000350e+02
2.080000000000000000e+02 4.295400000000000205e+02 6.410000000000000000e+02 4.531600000000000250e+02 3.413160000000000309e+02
2.090000000000000000e+02 4.345099999999999909e+02 6.410000000000000000e+02 4.538600000000000136e+02 3.433770000000000095e+02
2.100000000000000000e+02 4.394700000000000273e+02 6.410000000000000000e+02 4.546899999999999977e+02 3.454920000000000186e+02
2.110000000000000000e+02 4.444300000000000068e+02 6.410000000000000000e+02 4.556299999999999955e+02 3.476519999999999868e+02
2.120000000000000000e+02 4.493999999999999773e+02 6.410000000000000000e+02 4.561399999999999864e+02 3.487410000000000423e+02
2.130000000000000000e+02 4.543600000000000136e+02 6.410000000000000000e+02 4.572200000000000273e+02 3.509549999999999841e+02
2.140000000000000000e+02 4.593199999999999932e+02 6.410000000000000000e+02 4.583799999999999955e+02 3.532049999999999841e+02
2.150000000000000000e+02 4.642900000000000205e+02 6.410000000000000000e+02 4.595899999999999750e+02 3.554820000000000277e+02
2.160000000000000000e+02 4.692500000000000000e+02 6.410000000000000000e+02 4.608600000000000136e+02 3.577860000000000014e+02
2.170000000000000000e+02 4.742099999999999795e+02 6.410000000000000000e+02 4.615099999999999909e+02 3.589379999999999882e+02
2.180000000000000000e+02 4.791800000000000068e+02 6.410000000000000000e+02 4.631100000000000136e+02 3.613050000000000068e+02
2.190000000000000000e+02 4.841399999999999864e+02 6.410000000000000000e+02 4.644200000000000159e+02 3.636539999999999964e+02
2.200000000000000000e+02 4.891000000000000227e+02 6.410000000000000000e+02 4.661100000000000136e+02 3.653550000000000182e+02
2.210000000000000000e+02 4.940699999999999932e+02 6.410000000000000000e+02 4.667200000000000273e+02 3.665430000000000064e+02
2.220000000000000000e+02 4.990299999999999727e+02 6.410000000000000000e+02 4.679499999999999886e+02 3.689099999999999682e+02
2.230000000000000000e+02 5.039900000000000091e+02 6.410000000000000000e+02 4.691800000000000068e+02 3.712769999999999868e+02
2.240000000000000000e+02 5.089599999999999795e+02 6.410000000000000000e+02 4.703999999999999773e+02 3.736349999999999909e+02
2.250000000000000000e+02 5.139199999999999591e+02 6.410000000000000000e+02 4.713899999999999864e+02 3.755430000000000064e+02
2.260000000000000000e+02 5.188799999999999955e+02 6.410000000000000000e+02 4.719800000000000182e+02 3.766860000000000355e+02
2.270000000000000000e+02 5.238500000000000227e+02 6.410000000000000000e+02 4.727599999999999909e+02 3.781889999999999645e+02
2.280000000000000000e+02 5.288099999999999454e+02 6.410000000000000000e+02 4.739300000000000068e+02 3.804389999999999645e+02
2.290000000000000000e+02 5.337699999999999818e+02 6.410000000000000000e+02 4.750899999999999750e+02 3.826800000000000068e+02
2.300000000000000000e+02 5.387400000000000091e+02 6.410000000000000000e+02 4.756800000000000068e+02 3.837959999999999923e+02
2.310000000000000000e+02 5.437000000000000455e+02 6.410000000000000000e+02 4.768399999999999750e+02 3.860459999999999923e+02
